-1.818100000000000000e+04	-1.815700000000000000e+04	-1.461500000000000000e+04
-1.814500000000000000e+04	-1.790000000000000000e+04	-1.470600000000000000e+04
-1.813400000000000000e+04	-1.884600000000000000e+04	-1.479500000000000000e+04
-1.885700000000000000e+04	-1.934500000000000000e+04	-1.342300000000000000e+04
-1.876200000000000000e+04	-1.939000000000000000e+04	-1.265600000000000000e+04
-1.809800000000000000e+04	-1.823500000000000000e+04	-1.483400000000000000e+04
-1.874000000000000000e+04	-1.940700000000000000e+04	-1.181500000000000000e+04
-1.807200000000000000e+04	-1.799300000000000000e+04	-1.484100000000000000e+04
-1.871800000000000000e+04	-1.944900000000000000e+04	-1.293600000000000000e+04
-1.781700000000000000e+04	-1.752200000000000000e+04	-1.495800000000000000e+04
-1.867500000000000000e+04	-1.959500000000000000e+04	-1.348300000000000000e+04
-1.774200000000000000e+04	-1.816000000000000000e+04	-1.497700000000000000e+04
-1.774200000000000000e+04	-1.807800000000000000e+04	-1.498800000000000000e+04
-1.854900000000000000e+04	-1.975900000000000000e+04	-1.407200000000000000e+04
-1.773100000000000000e+04	-1.658000000000000000e+04	-1.501800000000000000e+04
-1.772000000000000000e+04	-1.831000000000000000e+04	-1.503000000000000000e+04
-1.759900000000000000e+04	-1.798000000000000000e+04	-1.508600000000000000e+04
-1.759900000000000000e+04	-1.755400000000000000e+04	-1.514600000000000000e+04
-1.835200000000000000e+04	-1.981500000000000000e+04	-1.363300000000000000e+04
-1.752600000000000000e+04	-1.807300000000000000e+04	-1.522100000000000000e+04
-1.816000000000000000e+04	-1.989700000000000000e+04	-1.328000000000000000e+04
-1.815100000000000000e+04	-1.992000000000000000e+04	-1.328000000000000000e+04
-1.749000000000000000e+04	-1.746200000000000000e+04	-1.526000000000000000e+04
-1.807900000000000000e+04	-1.994500000000000000e+04	-1.306600000000000000e+04
-1.801600000000000000e+04	-2.001100000000000000e+04	-1.272900000000000000e+04
-1.720700000000000000e+04	-1.729400000000000000e+04	-1.526800000000000000e+04
-1.955000000000000000e+04	-1.681800000000000000e+04	-1.195500000000000000e+04
-1.720700000000000000e+04	-1.721200000000000000e+04	-1.527900000000000000e+04
-1.718500000000000000e+04	-1.744400000000000000e+04	-1.532100000000000000e+04
-1.793500000000000000e+04	-2.009700000000000000e+04	-1.317900000000000000e+04
-1.954900000000000000e+04	-1.704200000000000000e+04	-1.193900000000000000e+04
-1.706400000000000000e+04	-1.668800000000000000e+04	-1.543700000000000000e+04
-1.775600000000000000e+04	-2.016400000000000000e+04	-1.321600000000000000e+04
-1.773100000000000000e+04	-2.022200000000000000e+04	-1.326500000000000000e+04
-1.691600000000000000e+04	-1.806200000000000000e+04	-1.547000000000000000e+04
-1.756400000000000000e+04	-2.024600000000000000e+04	-1.286300000000000000e+04
-1.682100000000000000e+04	-1.711100000000000000e+04	-1.550500000000000000e+04
-1.754200000000000000e+04	-2.026300000000000000e+04	-1.202200000000000000e+04
-1.753900000000000000e+04	-2.028300000000000000e+04	-1.246100000000000000e+04
-1.742000000000000000e+04	-2.036000000000000000e+04	-1.231200000000000000e+04
-1.674100000000000000e+04	-1.720300000000000000e+04	-1.552200000000000000e+04
-1.658500000000000000e+04	-1.702500000000000000e+04	-1.553900000000000000e+04
-1.637800000000000000e+04	-1.643200000000000000e+04	-1.557800000000000000e+04
-1.724100000000000000e+04	-2.042700000000000000e+04	-1.234900000000000000e+04
-1.633200000000000000e+04	-1.687800000000000000e+04	-1.559700000000000000e+04
-1.615800000000000000e+04	-1.679600000000000000e+04	-1.561500000000000000e+04
-1.715100000000000000e+04	-2.042900000000000000e+04	-1.176600000000000000e+04
-1.606400000000000000e+04	-1.705800000000000000e+04	-1.561800000000000000e+04
-1.712200000000000000e+04	-2.056500000000000000e+04	-1.200700000000000000e+04
-1.596900000000000000e+04	-1.610700000000000000e+04	-1.565300000000000000e+04
-1.936600000000000000e+04	-1.804100000000000000e+04	-1.280900000000000000e+04
-1.591200000000000000e+04	-1.677000000000000000e+04	-1.567400000000000000e+04
-1.931300000000000000e+04	-1.810000000000000000e+04	-1.335300000000000000e+04
-1.933900000000000000e+04	-1.785900000000000000e+04	-1.302500000000000000e+04
-1.931400000000000000e+04	-1.787600000000000000e+04	-1.336900000000000000e+04
-1.934500000000000000e+04	-1.840300000000000000e+04	-1.259500000000000000e+04
-1.586700000000000000e+04	-1.613600000000000000e+04	-1.576800000000000000e+04
-1.694300000000000000e+04	-2.063200000000000000e+04	-1.204400000000000000e+04
-1.909600000000000000e+04	-1.790800000000000000e+04	-1.355700000000000000e+04
-1.902300000000000000e+04	-1.842700000000000000e+04	-1.363200000000000000e+04
-1.901600000000000000e+04	-1.838300000000000000e+04	-1.388800000000000000e+04
-1.876300000000000000e+04	-1.915200000000000000e+04	-1.410100000000000000e+04
-1.580300000000000000e+04	-1.667800000000000000e+04	-1.578800000000000000e+04
-1.672600000000000000e+04	-2.067600000000000000e+04	-1.191100000000000000e+04
-1.553500000000000000e+04	-1.685800000000000000e+04	-1.580900000000000000e+04
-1.635700000000000000e+04	-2.071500000000000000e+04	-1.229300000000000000e+04
-1.549100000000000000e+04	-1.584300000000000000e+04	-1.582000000000000000e+04
-1.544700000000000000e+04	-1.660300000000000000e+04	-1.593100000000000000e+04
-1.872700000000000000e+04	-1.807700000000000000e+04	-1.423500000000000000e+04
-1.614500000000000000e+04	-2.076400000000000000e+04	-1.179500000000000000e+04
-1.901500000000000000e+04	-1.860700000000000000e+04	-1.387200000000000000e+04
-1.875400000000000000e+04	-1.794600000000000000e+04	-1.414700000000000000e+04
-1.870100000000000000e+04	-1.771500000000000000e+04	-1.425600000000000000e+04
-1.887200000000000000e+04	-1.924400000000000000e+04	-1.398700000000000000e+04
-1.888200000000000000e+04	-1.909000000000000000e+04	-1.361400000000000000e+04
-1.883400000000000000e+04	-1.823500000000000000e+04	-1.399100000000000000e+04
-1.879600000000000000e+04	-1.880000000000000000e+04	-1.401700000000000000e+04
-1.611900000000000000e+04	-2.081700000000000000e+04	-1.187900000000000000e+04
-1.868700000000000000e+04	-1.870800000000000000e+04	-1.413100000000000000e+04
-1.602400000000000000e+04	-2.082700000000000000e+04	-1.157000000000000000e+04
-1.596900000000000000e+04	-2.086200000000000000e+04	-1.159800000000000000e+04
-1.458200000000000000e+04	-1.550200000000000000e+04	-1.598900000000000000e+04
-1.866700000000000000e+04	-1.937700000000000000e+04	-1.376600000000000000e+04
-1.857700000000000000e+04	-1.886400000000000000e+04	-1.437100000000000000e+04
-1.815000000000000000e+04	-1.831400000000000000e+04	-1.453200000000000000e+04
-1.590800000000000000e+04	-2.094600000000000000e+04	-1.146400000000000000e+04
-1.781500000000000000e+04	-1.798500000000000000e+04	-1.485300000000000000e+04
-1.780300000000000000e+04	-1.780900000000000000e+04	-1.486400000000000000e+04
-1.855000000000000000e+04	-1.949000000000000000e+04	-1.368100000000000000e+04
-1.779300000000000000e+04	-1.821700000000000000e+04	-1.489500000000000000e+04
-1.857600000000000000e+04	-1.908800000000000000e+04	-1.435500000000000000e+04
-1.775500000000000000e+04	-1.753200000000000000e+04	-1.493800000000000000e+04
-1.835700000000000000e+04	-1.928100000000000000e+04	-1.450000000000000000e+04
-1.842600000000000000e+04	-1.902900000000000000e+04	-1.438300000000000000e+04
-1.840500000000000000e+04	-1.959200000000000000e+04	-1.432000000000000000e+04
-1.781400000000000000e+04	-1.820900000000000000e+04	-1.483700000000000000e+04
-1.798100000000000000e+04	-1.996400000000000000e+04	-1.331700000000000000e+04
-1.778100000000000000e+04	-1.835500000000000000e+04	-1.481000000000000000e+04
-1.443400000000000000e+04	-1.687600000000000000e+04	-1.602200000000000000e+04
-1.774100000000000000e+04	-1.830200000000000000e+04	-1.497200000000000000e+04
-1.770100000000000000e+04	-1.850500000000000000e+04	-1.482300000000000000e+04
-1.806400000000000000e+04	-1.934400000000000000e+04	-1.460300000000000000e+04
-1.774200000000000000e+04	-1.887100000000000000e+04	-1.479600000000000000e+04
-1.763500000000000000e+04	-1.846000000000000000e+04	-1.482500000000000000e+04
-1.760500000000000000e+04	-1.864600000000000000e+04	-1.498600000000000000e+04
-1.796300000000000000e+04	-1.991100000000000000e+04	-1.346400000000000000e+04
-1.699700000000000000e+04	-1.787300000000000000e+04	-1.541200000000000000e+04
-1.796100000000000000e+04	-1.995200000000000000e+04	-1.362300000000000000e+04
-1.790600000000000000e+04	-1.891100000000000000e+04	-1.463200000000000000e+04
-1.776400000000000000e+04	-2.001900000000000000e+04	-1.404200000000000000e+04
-1.775400000000000000e+04	-1.892200000000000000e+04	-1.475200000000000000e+04
-1.828500000000000000e+04	-1.981100000000000000e+04	-1.384600000000000000e+04
-1.578200000000000000e+04	-2.095700000000000000e+04	-1.255700000000000000e+04
-1.720600000000000000e+04	-1.743600000000000000e+04	-1.526300000000000000e+04
-1.735700000000000000e+04	-1.860300000000000000e+04	-1.505300000000000000e+04
-1.727600000000000000e+04	-1.806900000000000000e+04	-1.523100000000000000e+04
-1.770700000000000000e+04	-1.893000000000000000e+04	-1.465900000000000000e+04
-1.762600000000000000e+04	-1.899000000000000000e+04	-1.469000000000000000e+04
-1.712000000000000000e+04	-1.789100000000000000e+04	-1.524800000000000000e+04
-1.811900000000000000e+04	-1.933300000000000000e+04	-1.442500000000000000e+04
-1.757700000000000000e+04	-1.875200000000000000e+04	-1.482700000000000000e+04
-1.730200000000000000e+04	-1.846500000000000000e+04	-1.508500000000000000e+04
-1.791400000000000000e+04	-1.996000000000000000e+04	-1.353000000000000000e+04
-1.784500000000000000e+04	-1.991800000000000000e+04	-1.402100000000000000e+04
-1.709300000000000000e+04	-1.773200000000000000e+04	-1.524900000000000000e+04
-1.707000000000000000e+04	-1.778000000000000000e+04	-1.527700000000000000e+04
-1.759000000000000000e+04	-1.913300000000000000e+04	-1.461600000000000000e+04
-1.747200000000000000e+04	-2.027900000000000000e+04	-1.267400000000000000e+04
-1.738500000000000000e+04	-2.031300000000000000e+04	-1.290000000000000000e+04
-1.743300000000000000e+04	-1.904700000000000000e+04	-1.502300000000000000e+04
-1.750600000000000000e+04	-1.895400000000000000e+04	-1.488800000000000000e+04
-1.758300000000000000e+04	-1.942600000000000000e+04	-1.471700000000000000e+04
-1.775200000000000000e+04	-1.951400000000000000e+04	-1.434300000000000000e+04
-1.724300000000000000e+04	-1.819000000000000000e+04	-1.510800000000000000e+04
-1.566200000000000000e+04	-2.100900000000000000e+04	-1.171400000000000000e+04
-1.704400000000000000e+04	-1.810700000000000000e+04	-1.530300000000000000e+04
-1.772300000000000000e+04	-1.940300000000000000e+04	-1.444600000000000000e+04
-1.772400000000000000e+04	-2.013400000000000000e+04	-1.329200000000000000e+04
-1.436400000000000000e+04	-1.566900000000000000e+04	-1.604300000000000000e+04
-1.818800000000000000e+04	-1.963600000000000000e+04	-1.418700000000000000e+04
-1.713400000000000000e+04	-1.809800000000000000e+04	-1.522200000000000000e+04
-1.768900000000000000e+04	-2.016000000000000000e+04	-1.342900000000000000e+04
-1.732200000000000000e+04	-2.032700000000000000e+04	-1.232800000000000000e+04
-1.730400000000000000e+04	-2.032600000000000000e+04	-1.271000000000000000e+04
-1.786700000000000000e+04	-1.977200000000000000e+04	-1.392900000000000000e+04
-1.753500000000000000e+04	-1.914400000000000000e+04	-1.479400000000000000e+04
-1.701900000000000000e+04	-1.836200000000000000e+04	-1.511200000000000000e+04
-1.700700000000000000e+04	-1.827300000000000000e+04	-1.520000000000000000e+04
-1.703600000000000000e+04	-1.846300000000000000e+04	-1.510600000000000000e+04
-1.765900000000000000e+04	-1.943600000000000000e+04	-1.437800000000000000e+04
-1.775100000000000000e+04	-1.973800000000000000e+04	-1.432700000000000000e+04
-1.723400000000000000e+04	-2.033900000000000000e+04	-1.237600000000000000e+04
-1.717400000000000000e+04	-2.042300000000000000e+04	-1.256200000000000000e+04
-1.780900000000000000e+04	-1.994100000000000000e+04	-1.390300000000000000e+04
-1.751400000000000000e+04	-1.944700000000000000e+04	-1.437600000000000000e+04
-1.740600000000000000e+04	-1.952300000000000000e+04	-1.442200000000000000e+04
-1.763700000000000000e+04	-2.004200000000000000e+04	-1.357100000000000000e+04
-1.748300000000000000e+04	-1.943200000000000000e+04	-1.448700000000000000e+04
-1.736700000000000000e+04	-2.026000000000000000e+04	-1.304700000000000000e+04
-1.760600000000000000e+04	-2.011700000000000000e+04	-1.346300000000000000e+04
-1.696800000000000000e+04	-1.830500000000000000e+04	-1.519400000000000000e+04
-1.700600000000000000e+04	-2.053100000000000000e+04	-1.240500000000000000e+04
-1.758700000000000000e+04	-2.005500000000000000e+04	-1.351300000000000000e+04
-1.692000000000000000e+04	-1.870500000000000000e+04	-1.519300000000000000e+04
-1.736600000000000000e+04	-1.947000000000000000e+04	-1.458400000000000000e+04
-1.736700000000000000e+04	-2.003900000000000000e+04	-1.440800000000000000e+04
-1.702800000000000000e+04	-1.869000000000000000e+04	-1.505500000000000000e+04
-1.716800000000000000e+04	-2.035700000000000000e+04	-1.276700000000000000e+04
-1.699300000000000000e+04	-1.861200000000000000e+04	-1.505800000000000000e+04
-1.697700000000000000e+04	-1.875400000000000000e+04	-1.507900000000000000e+04
-1.756700000000000000e+04	-2.007500000000000000e+04	-1.360300000000000000e+04
-1.746100000000000000e+04	-2.021900000000000000e+04	-1.410200000000000000e+04
-1.768100000000000000e+04	-1.989700000000000000e+04	-1.407000000000000000e+04
-1.690400000000000000e+04	-1.884700000000000000e+04	-1.521400000000000000e+04
-1.734500000000000000e+04	-1.947800000000000000e+04	-1.464200000000000000e+04
-1.731800000000000000e+04	-2.030900000000000000e+04	-1.311300000000000000e+04
-1.732600000000000000e+04	-1.967300000000000000e+04	-1.443500000000000000e+04
-1.749000000000000000e+04	-2.008300000000000000e+04	-1.386100000000000000e+04
-1.733900000000000000e+04	-2.024700000000000000e+04	-1.326600000000000000e+04
-1.729000000000000000e+04	-1.948900000000000000e+04	-1.482000000000000000e+04
-1.754700000000000000e+04	-2.006300000000000000e+04	-1.390900000000000000e+04
-1.689800000000000000e+04	-1.818100000000000000e+04	-1.531400000000000000e+04
-1.747800000000000000e+04	-2.019700000000000000e+04	-1.354200000000000000e+04
-1.731500000000000000e+04	-1.908500000000000000e+04	-1.486500000000000000e+04
-1.754500000000000000e+04	-2.020100000000000000e+04	-1.332900000000000000e+04
-1.712500000000000000e+04	-2.039300000000000000e+04	-1.274700000000000000e+04
-1.723000000000000000e+04	-1.981400000000000000e+04	-1.459800000000000000e+04
-1.715000000000000000e+04	-2.035700000000000000e+04	-1.314900000000000000e+04
-1.688600000000000000e+04	-1.835000000000000000e+04	-1.523300000000000000e+04
-1.425900000000000000e+04	-1.601700000000000000e+04	-1.607400000000000000e+04
-1.750000000000000000e+04	-2.007100000000000000e+04	-1.381600000000000000e+04
-1.595500000000000000e+04	-1.639100000000000000e+04	-1.564600000000000000e+04
-1.692300000000000000e+04	-1.911000000000000000e+04	-1.486600000000000000e+04
-1.682800000000000000e+04	-1.840300000000000000e+04	-1.524400000000000000e+04
-1.726900000000000000e+04	-2.027900000000000000e+04	-1.329800000000000000e+04
-1.643300000000000000e+04	-1.743900000000000000e+04	-1.548500000000000000e+04
-1.697100000000000000e+04	-2.042400000000000000e+04	-1.318600000000000000e+04
-1.694600000000000000e+04	-2.048200000000000000e+04	-1.323500000000000000e+04
-1.699100000000000000e+04	-2.040400000000000000e+04	-1.309600000000000000e+04
-1.688500000000000000e+04	-1.913200000000000000e+04	-1.485200000000000000e+04
-1.677300000000000000e+04	-1.826500000000000000e+04	-1.527600000000000000e+04
-1.685200000000000000e+04	-1.913500000000000000e+04	-1.490700000000000000e+04
-1.705800000000000000e+04	-2.038900000000000000e+04	-1.296000000000000000e+04
-1.683400000000000000e+04	-1.919600000000000000e+04	-1.487600000000000000e+04
-1.636900000000000000e+04	-1.798100000000000000e+04	-1.550500000000000000e+04
-1.624100000000000000e+04	-1.691800000000000000e+04	-1.558700000000000000e+04
-1.724900000000000000e+04	-2.026800000000000000e+04	-1.360400000000000000e+04
-1.629300000000000000e+04	-1.753700000000000000e+04	-1.553500000000000000e+04
-1.617100000000000000e+04	-1.768200000000000000e+04	-1.554400000000000000e+04
-1.670700000000000000e+04	-1.831200000000000000e+04	-1.529100000000000000e+04
-1.617000000000000000e+04	-1.704000000000000000e+04	-1.554900000000000000e+04
-1.681200000000000000e+04	-1.922500000000000000e+04	-1.498700000000000000e+04
-1.705200000000000000e+04	-2.032300000000000000e+04	-1.316500000000000000e+04
-1.669900000000000000e+04	-1.810600000000000000e+04	-1.533700000000000000e+04
-1.678600000000000000e+04	-1.888500000000000000e+04	-1.505600000000000000e+04
-1.594200000000000000e+04	-1.686900000000000000e+04	-1.564200000000000000e+04
-1.681600000000000000e+04	-1.927800000000000000e+04	-1.483300000000000000e+04
-1.615900000000000000e+04	-1.750600000000000000e+04	-1.555500000000000000e+04
-1.702300000000000000e+04	-2.028800000000000000e+04	-1.320600000000000000e+04
-1.634400000000000000e+04	-1.747300000000000000e+04	-1.551100000000000000e+04
-1.668400000000000000e+04	-1.878800000000000000e+04	-1.528500000000000000e+04
-1.716300000000000000e+04	-1.955000000000000000e+04	-1.460500000000000000e+04
-1.611800000000000000e+04	-1.748500000000000000e+04	-1.556800000000000000e+04
-1.658600000000000000e+04	-1.840200000000000000e+04	-1.532300000000000000e+04
-1.702200000000000000e+04	-2.031200000000000000e+04	-1.331600000000000000e+04
-1.642000000000000000e+04	-1.791700000000000000e+04	-1.548100000000000000e+04
-1.707400000000000000e+04	-1.963600000000000000e+04	-1.461500000000000000e+04
-1.671300000000000000e+04	-1.897800000000000000e+04	-1.519100000000000000e+04
-1.693600000000000000e+04	-2.054400000000000000e+04	-1.207100000000000000e+04
-1.688200000000000000e+04	-1.958000000000000000e+04	-1.463100000000000000e+04
-1.646200000000000000e+04	-1.841000000000000000e+04	-1.533600000000000000e+04
-1.647800000000000000e+04	-1.807300000000000000e+04	-1.539100000000000000e+04
-1.676100000000000000e+04	-1.928900000000000000e+04	-1.501100000000000000e+04
-1.687600000000000000e+04	-2.062800000000000000e+04	-1.225700000000000000e+04
-1.637400000000000000e+04	-1.815500000000000000e+04	-1.545800000000000000e+04
-1.638500000000000000e+04	-1.783900000000000000e+04	-1.548400000000000000e+04
-1.670900000000000000e+04	-1.957700000000000000e+04	-1.470400000000000000e+04
-1.720200000000000000e+04	-2.027500000000000000e+04	-1.351100000000000000e+04
-1.684000000000000000e+04	-2.055100000000000000e+04	-1.261300000000000000e+04
-1.698500000000000000e+04	-2.031900000000000000e+04	-1.337800000000000000e+04
-1.703400000000000000e+04	-2.027600000000000000e+04	-1.354700000000000000e+04
-1.654400000000000000e+04	-1.933300000000000000e+04	-1.487800000000000000e+04
-1.563300000000000000e+04	-2.102000000000000000e+04	-1.204300000000000000e+04
-1.583900000000000000e+04	-1.728900000000000000e+04	-1.574900000000000000e+04
-1.615500000000000000e+04	-1.858800000000000000e+04	-1.547600000000000000e+04
-1.662200000000000000e+04	-1.904100000000000000e+04	-1.502400000000000000e+04
-1.654100000000000000e+04	-1.923000000000000000e+04	-1.508200000000000000e+04
-1.677700000000000000e+04	-1.914700000000000000e+04	-1.499000000000000000e+04
-1.605100000000000000e+04	-1.753600000000000000e+04	-1.561400000000000000e+04
-1.693900000000000000e+04	-2.039400000000000000e+04	-1.326200000000000000e+04
-1.690400000000000000e+04	-2.042000000000000000e+04	-1.339900000000000000e+04
-1.639800000000000000e+04	-1.943300000000000000e+04	-1.488800000000000000e+04
-1.686900000000000000e+04	-2.054000000000000000e+04	-1.228400000000000000e+04
-1.668200000000000000e+04	-1.966100000000000000e+04	-1.461600000000000000e+04
-1.646200000000000000e+04	-1.960200000000000000e+04	-1.468700000000000000e+04
-1.689700000000000000e+04	-2.028500000000000000e+04	-1.342600000000000000e+04
-1.638900000000000000e+04	-1.969500000000000000e+04	-1.482200000000000000e+04
-1.652800000000000000e+04	-1.861000000000000000e+04	-1.530200000000000000e+04
-1.689400000000000000e+04	-2.043300000000000000e+04	-1.344400000000000000e+04
-1.683300000000000000e+04	-2.051700000000000000e+04	-1.331000000000000000e+04
-1.708500000000000000e+04	-2.024600000000000000e+04	-1.365300000000000000e+04
-1.688000000000000000e+04	-2.030700000000000000e+04	-1.398600000000000000e+04
-1.603300000000000000e+04	-1.937400000000000000e+04	-1.497700000000000000e+04
-1.683800000000000000e+04	-1.983900000000000000e+04	-1.459900000000000000e+04
-1.625100000000000000e+04	-1.844700000000000000e+04	-1.531300000000000000e+04
-1.682700000000000000e+04	-2.059800000000000000e+04	-1.244200000000000000e+04
-1.592700000000000000e+04	-1.754400000000000000e+04	-1.562700000000000000e+04
-1.614900000000000000e+04	-1.925500000000000000e+04	-1.508300000000000000e+04
-1.601200000000000000e+04	-1.903000000000000000e+04	-1.527300000000000000e+04
-1.721100000000000000e+04	-1.986100000000000000e+04	-1.442500000000000000e+04
-1.547100000000000000e+04	-2.104800000000000000e+04	-1.160400000000000000e+04
-1.586000000000000000e+04	-1.949500000000000000e+04	-1.501300000000000000e+04
-1.677600000000000000e+04	-2.037500000000000000e+04	-1.356600000000000000e+04
-1.617000000000000000e+04	-1.790600000000000000e+04	-1.552800000000000000e+04
-1.600300000000000000e+04	-1.905300000000000000e+04	-1.521600000000000000e+04
-1.730500000000000000e+04	-2.004100000000000000e+04	-1.411900000000000000e+04
-1.717800000000000000e+04	-2.010200000000000000e+04	-1.429100000000000000e+04
-1.672200000000000000e+04	-1.995800000000000000e+04	-1.449300000000000000e+04
-1.588100000000000000e+04	-1.984600000000000000e+04	-1.460100000000000000e+04
-1.615700000000000000e+04	-1.751800000000000000e+04	-1.554500000000000000e+04
-1.584000000000000000e+04	-1.971900000000000000e+04	-1.461900000000000000e+04
-1.588900000000000000e+04	-1.909700000000000000e+04	-1.512800000000000000e+04
-1.676000000000000000e+04	-2.059400000000000000e+04	-1.265500000000000000e+04
-1.585000000000000000e+04	-1.766500000000000000e+04	-1.558900000000000000e+04
-1.629200000000000000e+04	-1.881300000000000000e+04	-1.528600000000000000e+04
-1.580800000000000000e+04	-1.978300000000000000e+04	-1.470600000000000000e+04
-1.660000000000000000e+04	-2.057300000000000000e+04	-1.287000000000000000e+04
-1.613600000000000000e+04	-1.863500000000000000e+04	-1.530300000000000000e+04
-1.662700000000000000e+04	-2.067300000000000000e+04	-1.198400000000000000e+04
-1.583700000000000000e+04	-1.814300000000000000e+04	-1.558500000000000000e+04
-1.576500000000000000e+04	-1.910500000000000000e+04	-1.514100000000000000e+04
-1.574600000000000000e+04	-1.953900000000000000e+04	-1.492500000000000000e+04
-1.653200000000000000e+04	-1.925300000000000000e+04	-1.502500000000000000e+04
-1.575200000000000000e+04	-1.887200000000000000e+04	-1.531800000000000000e+04
-1.571000000000000000e+04	-1.911600000000000000e+04	-1.531900000000000000e+04
-1.617800000000000000e+04	-1.811200000000000000e+04	-1.548200000000000000e+04
-1.568200000000000000e+04	-1.937000000000000000e+04	-1.512600000000000000e+04
-1.670900000000000000e+04	-2.039000000000000000e+04	-1.370200000000000000e+04
-1.653600000000000000e+04	-2.064800000000000000e+04	-1.225600000000000000e+04
-1.648300000000000000e+04	-1.987500000000000000e+04	-1.451600000000000000e+04
-1.669000000000000000e+04	-2.060700000000000000e+04	-1.232100000000000000e+04
-1.410300000000000000e+04	-1.583900000000000000e+04	-1.609100000000000000e+04
-1.579500000000000000e+04	-1.907400000000000000e+04	-1.514000000000000000e+04
-1.605700000000000000e+04	-1.820200000000000000e+04	-1.551400000000000000e+04
-1.568500000000000000e+04	-1.860800000000000000e+04	-1.532500000000000000e+04
-1.686800000000000000e+04	-2.014300000000000000e+04	-1.425900000000000000e+04
-1.574400000000000000e+04	-1.961400000000000000e+04	-1.490700000000000000e+04
-1.609100000000000000e+04	-1.990000000000000000e+04	-1.451700000000000000e+04
-1.563400000000000000e+04	-1.867200000000000000e+04	-1.534900000000000000e+04
-1.565400000000000000e+04	-1.864100000000000000e+04	-1.532400000000000000e+04
-1.545500000000000000e+04	-2.017100000000000000e+04	-1.458700000000000000e+04
-1.666100000000000000e+04	-2.061800000000000000e+04	-1.265000000000000000e+04
-1.557000000000000000e+04	-1.983500000000000000e+04	-1.463100000000000000e+04
-1.647300000000000000e+04	-2.065100000000000000e+04	-1.218800000000000000e+04
-1.591800000000000000e+04	-1.795400000000000000e+04	-1.552700000000000000e+04
-1.575200000000000000e+04	-1.972500000000000000e+04	-1.477000000000000000e+04
-1.552100000000000000e+04	-1.917900000000000000e+04	-1.520200000000000000e+04
-1.649400000000000000e+04	-2.064200000000000000e+04	-1.257600000000000000e+04
-1.654500000000000000e+04	-2.058400000000000000e+04	-1.304800000000000000e+04
-1.560300000000000000e+04	-1.870500000000000000e+04	-1.534800000000000000e+04
-1.556300000000000000e+04	-1.978800000000000000e+04	-1.465300000000000000e+04
-1.567700000000000000e+04	-1.754000000000000000e+04	-1.563700000000000000e+04
-1.530500000000000000e+04	-1.875900000000000000e+04	-1.535100000000000000e+04
-1.665800000000000000e+04	-2.008200000000000000e+04	-1.445900000000000000e+04
-1.578600000000000000e+04	-1.820700000000000000e+04	-1.560900000000000000e+04
-1.498400000000000000e+04	-1.866000000000000000e+04	-1.540700000000000000e+04
-1.517100000000000000e+04	-1.981300000000000000e+04	-1.465400000000000000e+04
-1.678600000000000000e+04	-2.012700000000000000e+04	-1.429200000000000000e+04
