-1.517500000000000000e+04	-1.083200000000000000e+04
-1.517300000000000000e+04	-1.087900000000000000e+04
-1.517200000000000000e+04	-1.090100000000000000e+04
-1.517100000000000000e+04	-1.091200000000000000e+04
-1.517000000000000000e+04	-1.099800000000000000e+04
-1.516700000000000000e+04	-1.103600000000000000e+04
-1.516400000000000000e+04	-1.106800000000000000e+04
-1.516100000000000000e+04	-1.108100000000000000e+04
-1.515900000000000000e+04	-1.110600000000000000e+04
-1.515800000000000000e+04	-1.111900000000000000e+04
-1.515700000000000000e+04	-1.112900000000000000e+04
-1.515600000000000000e+04	-1.113800000000000000e+04
-1.515500000000000000e+04	-1.114700000000000000e+04
-1.515400000000000000e+04	-1.116600000000000000e+04
-1.515200000000000000e+04	-1.117900000000000000e+04
-1.515100000000000000e+04	-1.118600000000000000e+04
-1.515000000000000000e+04	-1.118900000000000000e+04
-1.514900000000000000e+04	-1.120600000000000000e+04
-1.514800000000000000e+04	-1.121500000000000000e+04
-1.514600000000000000e+04	-1.124000000000000000e+04
-1.514100000000000000e+04	-1.125400000000000000e+04
-1.514000000000000000e+04	-1.127500000000000000e+04
-1.513900000000000000e+04	-1.128400000000000000e+04
-1.513700000000000000e+04	-1.128600000000000000e+04
-1.513600000000000000e+04	-1.129300000000000000e+04
-1.513500000000000000e+04	-1.129500000000000000e+04
-1.513400000000000000e+04	-1.130400000000000000e+04
-1.513300000000000000e+04	-1.130800000000000000e+04
-1.513200000000000000e+04	-1.131800000000000000e+04
-1.513100000000000000e+04	-1.132600000000000000e+04
-1.512900000000000000e+04	-1.132800000000000000e+04
-1.512700000000000000e+04	-1.133500000000000000e+04
-1.512600000000000000e+04	-1.135500000000000000e+04
-1.512100000000000000e+04	-1.137500000000000000e+04
-1.511900000000000000e+04	-1.138200000000000000e+04
-1.511800000000000000e+04	-1.139100000000000000e+04
-1.511500000000000000e+04	-1.140900000000000000e+04
-1.511400000000000000e+04	-1.141700000000000000e+04
-1.511000000000000000e+04	-1.142900000000000000e+04
-1.510900000000000000e+04	-1.143700000000000000e+04
-1.510700000000000000e+04	-1.144000000000000000e+04
-1.510400000000000000e+04	-1.144900000000000000e+04
-1.510300000000000000e+04	-1.145000000000000000e+04
-1.510200000000000000e+04	-1.146100000000000000e+04
-1.510100000000000000e+04	-1.147300000000000000e+04
-1.509800000000000000e+04	-1.147600000000000000e+04
-1.509500000000000000e+04	-1.148600000000000000e+04
-1.509300000000000000e+04	-1.149300000000000000e+04
-1.509200000000000000e+04	-1.149400000000000000e+04
-1.509000000000000000e+04	-1.150600000000000000e+04
-1.508800000000000000e+04	-1.152000000000000000e+04
-1.508700000000000000e+04	-1.152200000000000000e+04
-1.508500000000000000e+04	-1.152700000000000000e+04
-1.508400000000000000e+04	-1.152900000000000000e+04
-1.508300000000000000e+04	-1.154100000000000000e+04
-1.508000000000000000e+04	-1.154300000000000000e+04
-1.507800000000000000e+04	-1.154500000000000000e+04
-1.507700000000000000e+04	-1.155200000000000000e+04
-1.507600000000000000e+04	-1.155800000000000000e+04
-1.507400000000000000e+04	-1.156500000000000000e+04
-1.507300000000000000e+04	-1.156600000000000000e+04
-1.507200000000000000e+04	-1.157400000000000000e+04
-1.507100000000000000e+04	-1.157600000000000000e+04
-1.506900000000000000e+04	-1.158800000000000000e+04
-1.506800000000000000e+04	-1.159000000000000000e+04
-1.506700000000000000e+04	-1.159300000000000000e+04
-1.506400000000000000e+04	-1.160800000000000000e+04
-1.506100000000000000e+04	-1.161800000000000000e+04
-1.505800000000000000e+04	-1.162600000000000000e+04
-1.505600000000000000e+04	-1.163100000000000000e+04
-1.505500000000000000e+04	-1.164500000000000000e+04
-1.505000000000000000e+04	-1.165700000000000000e+04
-1.504700000000000000e+04	-1.165800000000000000e+04
